levelName,p,cost,deaths,lives,refers,dxc,dxb,att,check,DH.presumptive,DH.evaluated,DH.treated,PHC.presumptive,PHC.evaluated,PHC.treated
     ¦   ¦           ¦       ¦       ¦       ¦--Survives                     ,1-p.cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       °--Dies                         ,p.cfr.notx,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       °--No TB diagnosed                      ,1-soc.dh.clinbac.assess,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦           ¦--Survives                         ,1-p.cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦           °--Dies                             ,p.cfr.notx,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       °--No reassessment                              ,1-dh.presumed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦           ¦--Survives                                 ,1-p.cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦           °--Dies                                     ,p.cfr.notx,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦--Clinical exam + Xpert Ultra                          ,1-dh.screened,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦--TB diagnosed (bacteriological)                   ,1-p.cfr.notx,0,0,0,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦--RifS-TB diagnosed                            ,p.cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   ¦--RifS-TB treatment                        ,1-dh.presented,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   ¦   ¦--Survives                             ,phc.screened,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   ¦   °--Dies                                 ,phc.presumed,0,1,0,0,0,0,0,1,0,0,0,1,0,0
     ¦   ¦           ¦   ¦   ¦   °--No TB treatment                          ,soc.phc.clinbac.assess,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦           ¦   ¦   ¦       ¦--Survives                             ,soc.phc.bact.tbdx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦       °--Dies                                 ,1-prr,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   °--RifR-TB diagnosed                            ,1-phc.ptltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦           ¦   ¦       ¦--RifR-TB treatment                        ,1-cfr.tx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       ¦   ¦--Survives                             ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       ¦   °--Dies                                 ,phc.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       °--No TB treatment                          ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦           ¦--Survives                             ,cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦           °--Dies                                 ,prr,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦--TB diagnosed (clinical)                          ,1-phc.ptltfu,0,0,0,0,1,0,0,0,0,0,0,0,0,1
     ¦   ¦           ¦   ¦   ¦--RifS-TB treatment                            ,1-cfr.tx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   ¦--Survives                                 ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   °--Dies                                     ,phc.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   °--No TB treatment                              ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       ¦--Survives                                 ,cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       °--Dies                                     ,soc.phc.test.ptbc*(1-soc.phc.bact.tbdx),0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   °--No TB diagnosed                                  ,1-phc.ptltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦           ¦       ¦--Reassessment                                 ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦   °--Clinical & or bacteriological assessment*,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦--TB diagnosed (bacteriological)       ,phc.ptltfu,0,0,0,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦--RifS-TB diagnosed                ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦--RifS-TB treatment            ,cfr.notx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦   ¦--Survives                 ,(1-soc.phc.test.ptbc)*(1-soc.phc.bact.tbdx),0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦   °--Dies                     ,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   °--No TB treatment              ,(1-soc.phc.rltfu),0,0,0,0,0,0,0,0,0,1,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦       ¦--Survives                 ,soc.dh.bact.tbdx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦       °--Dies                     ,1-prr,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   °--RifR-TB diagnosed                ,1-dh.ptltfu,0,0,0,0,0,0,0,0,0,0,1,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦--RifR-TB treatment            ,1-cfr.tx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦   ¦--Survives                 ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦   °--Dies                     ,dh.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       °--No TB treatment              ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦           ¦--Survives                 ,cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦           °--Dies                     ,prr,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦--TB diagnosed (clinical)              ,1-dh.ptltfu,0,0,0,0,1,0,0,0,0,0,1,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦--RifS-TB treatment                ,1-cfr.tx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦--Survives                     ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   °--Dies                         ,dh.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   °--No TB treatment                  ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦--Survives                     ,cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       °--Dies                         ,soc.dh.test.ptbc*(1-soc.dh.bact.tbdx),0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       °--No TB diagnosed                      ,1-dh.ptltfu,0,0,0,0,0,0,0,0,0,0,1,0,0,0
     ¦   ¦           ¦       ¦           ¦--Survives                         ,1-cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦           °--Dies                             ,cfr.tx,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       °--No reassessment                              ,dh.ptltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦           ¦--Survives                                 ,1-cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦           °--Dies                                     ,cfr.notx,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦--Clinical exam + TrueNat                              ,(1-soc.dh.test.ptbc)*(1-soc.dh.bact.tbdx),0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦--TB diagnosed (bacteriological)                   ,1-dh.14dhltfu,0,0,0,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦--RifS-TB diagnosed                            ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦           ¦   ¦   ¦   ¦--RifS-TB treatment                        ,soc.dh.bact.tbdx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   ¦   ¦--Survives                             ,1-prr,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   ¦   °--Dies                                 ,1-dh.ptltfu,0,1,0,0,0,0,0,1,0,0,1,0,0,0
     ¦   ¦           ¦   ¦   ¦   °--No TB treatment                          ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦       ¦--Survives                             ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦       °--Dies                                 ,dh.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   °--RifR-TB diagnosed                            ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       ¦--RifR-TB treatment                        ,cfr.notx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       ¦   ¦--Survives                             ,prr,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       ¦   °--Dies                                 ,1-dh.ptltfu,0,1,0,0,0,0,0,1,0,0,1,0,0,0
     ¦   ¦           ¦   ¦       °--No TB treatment                          ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦           ¦--Survives                             ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦           °--Dies                                 ,dh.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦--TB diagnosed (clinical)                          ,1-cfr.notx,0,0,0,0,1,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦--RifS-TB treatment                            ,cfr.notx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   ¦--Survives                                 ,soc.dh.test.ptbc*(1-soc.dh.bact.tbdx),0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦   ¦   °--Dies                                     ,1-dh.ptltfu,0,1,0,0,0,0,0,1,0,0,1,0,0,0
     ¦   ¦           ¦   ¦   °--No TB treatment                              ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       ¦--Survives                                 ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   ¦       °--Dies                                     ,dh.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦   °--No TB diagnosed                                  ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦--Reassessment                                 ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦   °--Clinical & or bacteriological assessment*,(1-soc.dh.test.ptbc)*(1-soc.dh.bact.tbdx),0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦--TB diagnosed (bacteriological)       ,1-cfr.notx,0,0,0,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦--RifS-TB diagnosed                ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦--RifS-TB treatment            ,dh.14dhltfu,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦   ¦--Survives                 ,1-p.cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦   °--Dies                     ,p.cfr.notx,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   °--No TB treatment              ,soc.phc.rltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦       ¦--Survives                 ,1-p.cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦       °--Dies                     ,p.cfr.notx,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   °--RifR-TB diagnosed                ,1-soc.phc.clinbac.assess,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦--RifR-TB treatment            ,1-p.cfr.notx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦   ¦--Survives                 ,p.cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦   °--Dies                     ,1-phc.presumed,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       °--No TB treatment              ,1-p.cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦           ¦--Survives                 ,p.cfr.notx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦           °--Dies                     ,1-phc.screened,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦--TB diagnosed (clinical)              ,1-p.cfr.notx,0,0,0,0,1,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦--RifS-TB treatment                ,p.cfr.notx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   ¦--Survives                     ,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   ¦   °--Dies                         ,dh.presented,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦   °--No TB treatment                  ,dh.screened,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       ¦--Survives                     ,dh.presumed,0,0,1,0,0,0,0,1,1,0,0,0,0,0
     ¦   ¦           ¦       ¦       ¦       °--Dies                         ,soc.dh.clinbac.assess,c.soc.dh.clinbac.assess,1,0,0,0,0,0,1,0,1,0,0,0,0
     ¦   ¦           ¦       ¦       °--No TB diagnosed                      ,soc.dh.bact.tbdx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦       ¦           ¦--Survives                         ,1-prr,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       ¦           °--Dies                             ,1-dh.ptltfu,c.dh.rs.att,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦       °--No reassessment                              ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           ¦           ¦--Survives                                 ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           ¦           °--Dies                                     ,dh.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦           °--Does not reach DH                                    ,1-cfr.notx,0,0,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   °--Not presumptive TB                                               ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦--Survives                                                     ,prr,0,0,1,0,0,0,0,1,0,0,0,0,0,0
     ¦       °--Dies                                                         ,1-dh.ptltfu,c.dh.rr.att,1,0,0,0,0,0,1,0,0,0,0,0,0
     °--Not screened                                                         ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         ¦--Survives                                                         ,cfr.tx,0,0,1,0,0,0,0,1,0,0,0,0,0,0
         °--Dies                                                             ,dh.ptltfu,0,1,0,0,0,0,0,1,0,0,0,0,0,0
